Date,market,item,price,volume_MT
2022-03-27,Dambulla,Raddish,17.5,4.05
2022-03-28,Dambulla,Raddish,41.23,4.9
2022-03-29,Dambulla,Raddish,17.5,4.7
2022-03-30,Dambulla,Raddish,20.7,7.26
2022-03-31,Dambulla,Raddish,17.5,6.85
2022-04-01,Dambulla,Raddish,51.45,7.44
2022-04-02,Dambulla,Raddish,17.5,7.0
2022-04-03,Dambulla,Raddish,17.5,4.14
2022-04-04,Dambulla,Raddish,17.5,3.46
2022-04-05,Dambulla,Raddish,49.12,5.46
2022-04-06,Dambulla,Raddish,17.5,4.41
2022-04-07,Dambulla,Raddish,147.15,5.75
2022-04-08,Dambulla,Raddish,104.94,7.1
2022-04-09,Dambulla,Raddish,64.86,6.62
2022-04-10,Dambulla,Raddish,17.5,4.51
2022-04-11,Dambulla,Raddish,109.32,4.43
2022-04-12,Dambulla,Raddish,135.46,5.27
2022-04-13,Dambulla,Raddish,89.28,7.37
2022-04-14,Dambulla,Raddish,218.91,8.12
2022-04-15,Dambulla,Raddish,119.4,6.33
2022-04-16,Dambulla,Raddish,139.05,5.52
2022-04-17,Dambulla,Raddish,73.32,5.17
2022-04-18,Dambulla,Raddish,119.0,4.93
2022-04-19,Dambulla,Raddish,17.5,4.66
2022-04-20,Dambulla,Raddish,23.44,5.92
2022-04-21,Dambulla,Raddish,91.5,7.31
2022-04-22,Dambulla,Raddish,90.89,5.81
2022-04-23,Dambulla,Raddish,104.84,5.76
2022-04-24,Dambulla,Raddish,154.79,4.89
2022-04-25,Dambulla,Raddish,17.5,4.82
2022-04-26,Dambulla,Raddish,17.5,6.84
2022-04-27,Dambulla,Raddish,81.41,5.76
2022-04-28,Dambulla,Raddish,17.5,6.6
2022-04-29,Dambulla,Raddish,346.7,7.35
2022-04-30,Dambulla,Raddish,105.53,5.96
2022-05-01,Dambulla,Raddish,70.97,3.95
2022-05-02,Dambulla,Raddish,34.14,4.97
2022-05-03,Dambulla,Raddish,37.11,7.84
2022-05-04,Dambulla,Raddish,80.11,7.9
2022-05-05,Dambulla,Raddish,87.01,5.66
2022-05-06,Dambulla,Raddish,39.09,5.75
2022-05-07,Dambulla,Raddish,54.56,5.07
2022-05-08,Dambulla,Raddish,190.85,4.27
2022-05-09,Dambulla,Raddish,200.45,3.75
2022-05-10,Dambulla,Raddish,105.02,5.88
2022-05-11,Dambulla,Raddish,17.5,7.06
2022-05-12,Dambulla,Raddish,129.16,6.76
2022-05-13,Dambulla,Raddish,219.41,4.86
2022-05-14,Dambulla,Raddish,203.86,8.24
2022-05-15,Dambulla,Raddish,150.32,3.91
2022-05-16,Dambulla,Raddish,212.95,4.17
2022-05-17,Dambulla,Raddish,82.08,4.88
2022-05-18,Dambulla,Raddish,130.51,5.4
2022-05-19,Dambulla,Raddish,20.21,5.19
2022-05-20,Dambulla,Raddish,102.21,5.21
2022-05-21,Dambulla,Raddish,189.62,3.78
2022-05-22,Dambulla,Raddish,27.91,4.28
2022-05-23,Dambulla,Raddish,17.5,4.35
2022-05-24,Dambulla,Raddish,85.8,8.02
2022-05-25,Dambulla,Raddish,58.48,6.44
2022-05-26,Dambulla,Raddish,132.29,5.55
2022-05-27,Dambulla,Raddish,39.39,4.92
2022-05-28,Dambulla,Raddish,222.39,5.91
2022-05-29,Dambulla,Raddish,17.5,4.48
2022-05-30,Dambulla,Raddish,183.23,3.88
2022-05-31,Dambulla,Raddish,17.5,6.05
2022-06-01,Dambulla,Raddish,17.5,7.71
2022-06-02,Dambulla,Raddish,97.63,5.65
2022-06-03,Dambulla,Raddish,56.13,4.3
2022-06-04,Dambulla,Raddish,17.5,6.79
2022-06-05,Dambulla,Raddish,17.5,4.4
2022-06-06,Dambulla,Raddish,76.88,3.12
2022-06-07,Dambulla,Raddish,159.82,6.38
2022-06-08,Dambulla,Raddish,126.88,5.1
2022-06-09,Dambulla,Raddish,82.37,6.4
2022-06-10,Dambulla,Raddish,117.94,7.72
2022-06-11,Dambulla,Raddish,75.3,5.84
2022-06-12,Dambulla,Raddish,17.5,4.88
2022-06-13,Dambulla,Raddish,17.5,3.43
2022-06-14,Dambulla,Raddish,60.47,4.63
2022-06-15,Dambulla,Raddish,64.06,7.82
2022-06-16,Dambulla,Raddish,149.3,6.28
2022-06-17,Dambulla,Raddish,141.41,6.57
2022-06-18,Dambulla,Raddish,128.59,7.04
2022-06-19,Dambulla,Raddish,53.98,3.87
2022-06-20,Dambulla,Raddish,17.5,4.72
2022-06-21,Dambulla,Raddish,112.32,6.61
2022-06-22,Dambulla,Raddish,121.85,4.83
2022-06-23,Dambulla,Raddish,17.5,7.36
2022-06-24,Dambulla,Raddish,17.5,7.18
2022-06-25,Dambulla,Raddish,19.36,4.84
2022-06-26,Dambulla,Raddish,87.57,4.33
2022-06-27,Dambulla,Raddish,17.5,4.05
2022-06-28,Dambulla,Raddish,74.39,7.28
2022-06-29,Dambulla,Raddish,59.86,4.73
2022-06-30,Dambulla,Raddish,64.19,9.24
2022-07-01,Dambulla,Raddish,17.5,5.84
2022-07-02,Dambulla,Raddish,23.76,6.66
2022-07-03,Dambulla,Raddish,17.5,5.07
2022-07-04,Dambulla,Raddish,109.63,4.08
2022-07-05,Dambulla,Raddish,125.73,5.9
2022-07-06,Dambulla,Raddish,17.5,5.55
2022-07-07,Dambulla,Raddish,205.74,5.2
2022-07-08,Dambulla,Raddish,51.09,6.24
2022-07-09,Dambulla,Raddish,206.55,5.88
2022-07-10,Dambulla,Raddish,23.49,3.88
2022-07-11,Dambulla,Raddish,17.5,3.92
2022-07-12,Dambulla,Raddish,111.5,6.52
2022-07-13,Dambulla,Raddish,98.55,5.28
2022-07-14,Dambulla,Raddish,80.5,5.78
2022-07-15,Dambulla,Raddish,23.49,6.81
2022-07-16,Dambulla,Raddish,74.69,6.22
2022-07-17,Dambulla,Raddish,34.53,3.54
2022-07-18,Dambulla,Raddish,52.13,4.18
2022-07-19,Dambulla,Raddish,148.53,6.39
2022-07-20,Dambulla,Raddish,93.13,6.89
2022-07-21,Dambulla,Raddish,129.01,5.32
2022-07-22,Dambulla,Raddish,58.07,5.5
2022-07-23,Dambulla,Raddish,48.79,5.37
2022-07-24,Dambulla,Raddish,17.5,3.79
2022-07-25,Dambulla,Raddish,46.43,4.46
2022-07-26,Dambulla,Raddish,17.5,6.54
2022-07-27,Dambulla,Raddish,27.88,6.95
2022-07-28,Dambulla,Raddish,70.71,5.92
2022-07-29,Dambulla,Raddish,125.11,4.74
2022-07-30,Dambulla,Raddish,54.97,6.6
2022-07-31,Dambulla,Raddish,106.91,4.3
2022-08-01,Dambulla,Raddish,17.5,4.24
2022-08-02,Dambulla,Raddish,57.32,4.84
2022-08-03,Dambulla,Raddish,17.5,5.82
2022-08-04,Dambulla,Raddish,17.5,4.93
2022-08-05,Dambulla,Raddish,46.34,6.43
2022-08-06,Dambulla,Raddish,169.66,5.61
2022-08-07,Dambulla,Raddish,93.39,3.87
2022-08-08,Dambulla,Raddish,63.65,3.23
2022-08-09,Dambulla,Raddish,60.47,6.92
2022-08-10,Dambulla,Raddish,17.5,5.77
2022-08-11,Dambulla,Raddish,17.5,6.08
2022-08-12,Dambulla,Raddish,98.13,5.34
2022-08-13,Dambulla,Raddish,17.5,4.51
2022-08-14,Dambulla,Raddish,112.09,3.87
2022-08-15,Dambulla,Raddish,29.38,3.97
2022-08-16,Dambulla,Raddish,131.68,6.26
2022-08-17,Dambulla,Raddish,143.11,5.68
2022-08-18,Dambulla,Raddish,17.5,5.35
2022-08-19,Dambulla,Raddish,17.5,4.65
2022-08-20,Dambulla,Raddish,17.5,6.04
2022-08-21,Dambulla,Raddish,17.5,3.7
2022-08-22,Dambulla,Raddish,17.5,5.03
2022-08-23,Dambulla,Raddish,267.84,6.14
2022-08-24,Dambulla,Raddish,113.48,6.51
2022-08-25,Dambulla,Raddish,223.69,5.78
2022-08-26,Dambulla,Raddish,131.99,6.18
2022-08-27,Dambulla,Raddish,17.5,5.2
2022-08-28,Dambulla,Raddish,29.95,3.46
2022-08-29,Dambulla,Raddish,111.71,4.21
2022-08-30,Dambulla,Raddish,98.99,6.51
2022-08-31,Dambulla,Raddish,17.5,4.25
2022-09-01,Dambulla,Raddish,17.5,5.55
2022-09-02,Dambulla,Raddish,339.17,7.66
2022-09-03,Dambulla,Raddish,50.23,6.43
2022-09-04,Dambulla,Raddish,34.68,5.17
2022-09-05,Dambulla,Raddish,71.68,3.8
2022-09-06,Dambulla,Raddish,41.67,5.59
2022-09-07,Dambulla,Raddish,72.47,6.87
2022-09-08,Dambulla,Raddish,170.57,6.56
2022-09-09,Dambulla,Raddish,51.63,5.92
2022-09-10,Dambulla,Raddish,17.5,4.86
2022-09-11,Dambulla,Raddish,48.51,4.93
2022-09-12,Dambulla,Raddish,23.0,5.78
2022-09-13,Dambulla,Raddish,182.12,4.59
2022-09-14,Dambulla,Raddish,160.82,7.26
2022-09-15,Dambulla,Raddish,71.19,5.58
2022-09-16,Dambulla,Raddish,17.5,5.7
2022-09-17,Dambulla,Raddish,17.5,6.24
2022-09-18,Dambulla,Raddish,63.41,3.44
2022-09-19,Dambulla,Raddish,90.47,4.18
2022-09-20,Dambulla,Raddish,30.56,4.55
2022-09-21,Dambulla,Raddish,21.67,6.43
2022-09-22,Dambulla,Raddish,17.5,8.01
2022-09-23,Dambulla,Raddish,60.16,5.42
2022-09-24,Dambulla,Raddish,17.5,5.85
2022-09-25,Dambulla,Raddish,17.5,4.12
2022-09-26,Dambulla,Raddish,17.5,4.82
2022-09-27,Dambulla,Raddish,163.89,6.37
2022-09-28,Dambulla,Raddish,17.5,6.83
2022-09-29,Dambulla,Raddish,77.34,5.54
2022-09-30,Dambulla,Raddish,81.23,6.39
2022-10-01,Dambulla,Raddish,171.51,2.97
2022-10-02,Dambulla,Raddish,168.53,4.62
2022-10-03,Dambulla,Raddish,57.29,3.43
2022-10-04,Dambulla,Raddish,22.07,5.71
2022-10-05,Dambulla,Raddish,17.5,6.67
2022-10-06,Dambulla,Raddish,41.83,4.62
2022-10-07,Dambulla,Raddish,25.57,6.98
2022-10-08,Dambulla,Raddish,108.79,5.89
2022-10-09,Dambulla,Raddish,97.56,5.12
2022-10-10,Dambulla,Raddish,112.01,3.63
2022-10-11,Dambulla,Raddish,168.26,4.37
2022-10-12,Dambulla,Raddish,219.12,5.97
2022-10-13,Dambulla,Raddish,72.65,6.53
2022-10-14,Dambulla,Raddish,154.79,6.6
2022-10-15,Dambulla,Raddish,32.51,4.98
2022-10-16,Dambulla,Raddish,162.0,3.18
2022-10-17,Dambulla,Raddish,151.6,4.0
2022-10-18,Dambulla,Raddish,147.12,6.46
2022-10-19,Dambulla,Raddish,70.07,6.42
2022-10-20,Dambulla,Raddish,17.5,7.41
2022-10-21,Dambulla,Raddish,17.5,5.66
2022-10-22,Dambulla,Raddish,58.77,4.34
2022-10-23,Dambulla,Raddish,191.33,4.95
2022-10-24,Dambulla,Raddish,36.04,4.32
2022-10-25,Dambulla,Raddish,128.31,6.25
2022-10-26,Dambulla,Raddish,133.27,6.69
2022-10-27,Dambulla,Raddish,38.24,7.14
2022-10-28,Dambulla,Raddish,173.07,5.98
2022-10-29,Dambulla,Raddish,17.5,7.06
2022-10-30,Dambulla,Raddish,17.5,4.55
2022-10-31,Dambulla,Raddish,17.5,3.79
2022-11-01,Dambulla,Raddish,17.5,8.69
2022-11-02,Dambulla,Raddish,74.98,9.83
2022-11-03,Dambulla,Raddish,71.09,8.04
2022-11-04,Dambulla,Raddish,79.85,10.2
2022-11-05,Dambulla,Raddish,96.88,9.21
2022-11-06,Dambulla,Raddish,17.5,6.66
2022-11-07,Dambulla,Raddish,17.5,7.66
2022-11-08,Dambulla,Raddish,80.05,9.48
2022-11-09,Dambulla,Raddish,17.5,9.1
2022-11-10,Dambulla,Raddish,17.5,8.89
2022-11-11,Dambulla,Raddish,128.51,8.82
2022-11-12,Dambulla,Raddish,164.21,9.42
2022-11-13,Dambulla,Raddish,177.87,7.59
2022-11-14,Dambulla,Raddish,62.41,5.72
2022-11-15,Dambulla,Raddish,99.4,8.07
2022-11-16,Dambulla,Raddish,162.09,10.73
2022-11-17,Dambulla,Raddish,17.5,8.24
2022-11-18,Dambulla,Raddish,140.25,9.29
2022-11-19,Dambulla,Raddish,69.86,8.2
2022-11-20,Dambulla,Raddish,123.65,4.71
2022-11-21,Dambulla,Raddish,62.34,6.49
2022-11-22,Dambulla,Raddish,155.89,10.51
2022-11-23,Dambulla,Raddish,65.49,8.92
2022-11-24,Dambulla,Raddish,17.5,7.0
2022-11-25,Dambulla,Raddish,169.01,9.15
2022-11-26,Dambulla,Raddish,17.5,7.98
2022-11-27,Dambulla,Raddish,152.25,3.82
2022-11-28,Dambulla,Raddish,39.06,6.22
2022-11-29,Dambulla,Raddish,145.76,9.7
2022-11-30,Dambulla,Raddish,142.28,10.59
2022-12-01,Dambulla,Raddish,82.91,11.37
2022-12-02,Dambulla,Raddish,89.51,9.88
2022-12-03,Dambulla,Raddish,82.28,10.26
2022-12-04,Dambulla,Raddish,17.5,5.09
2022-12-05,Dambulla,Raddish,56.63,7.83
2022-12-06,Dambulla,Raddish,17.5,10.71
2022-12-07,Dambulla,Raddish,61.09,8.5
2022-12-08,Dambulla,Raddish,17.5,9.92
2022-12-09,Dambulla,Raddish,17.5,9.78
2022-12-10,Dambulla,Raddish,181.91,10.98
2022-12-11,Dambulla,Raddish,136.79,6.16
2022-12-12,Dambulla,Raddish,46.32,5.59
2022-12-13,Dambulla,Raddish,62.24,8.34
2022-12-14,Dambulla,Raddish,25.78,10.21
2022-12-15,Dambulla,Raddish,94.69,6.41
2022-12-16,Dambulla,Raddish,17.5,4.95
2022-12-17,Dambulla,Raddish,130.41,10.21
2022-12-18,Dambulla,Raddish,28.13,6.87
2022-12-19,Dambulla,Raddish,17.5,6.62
2022-12-20,Dambulla,Raddish,51.29,7.58
2022-12-21,Dambulla,Raddish,17.5,7.01
2022-12-22,Dambulla,Raddish,79.25,8.83
2022-12-23,Dambulla,Raddish,17.5,10.29
2022-12-24,Dambulla,Raddish,91.04,8.9
2022-12-25,Dambulla,Raddish,156.12,8.01
2022-12-26,Dambulla,Raddish,17.5,5.4
2022-12-27,Dambulla,Raddish,35.67,8.3
2022-12-28,Dambulla,Raddish,85.55,9.95
2022-12-29,Dambulla,Raddish,17.5,8.49
2022-12-30,Dambulla,Raddish,85.8,8.56
2022-12-31,Dambulla,Raddish,93.48,8.13
2023-01-01,Dambulla,Raddish,137.96,5.52
2023-01-02,Dambulla,Raddish,17.5,6.63
2023-01-03,Dambulla,Raddish,17.5,9.65
2023-01-04,Dambulla,Raddish,20.76,9.31
2023-01-05,Dambulla,Raddish,17.5,8.17
2023-01-06,Dambulla,Raddish,94.25,8.73
2023-01-07,Dambulla,Raddish,17.5,11.51
2023-01-08,Dambulla,Raddish,245.14,5.12
2023-01-09,Dambulla,Raddish,157.74,8.34
2023-01-10,Dambulla,Raddish,49.6,9.43
2023-01-11,Dambulla,Raddish,123.03,9.25
2023-01-12,Dambulla,Raddish,17.5,10.86
2023-01-13,Dambulla,Raddish,262.57,6.56
2023-01-14,Dambulla,Raddish,17.5,11.73
2023-01-15,Dambulla,Raddish,36.53,8.06
2023-01-16,Dambulla,Raddish,17.5,7.33
2023-01-17,Dambulla,Raddish,87.66,6.16
2023-01-18,Dambulla,Raddish,17.5,10.03
2023-01-19,Dambulla,Raddish,55.25,11.22
2023-01-20,Dambulla,Raddish,17.5,11.08
2023-01-21,Dambulla,Raddish,17.5,7.1
2023-01-22,Dambulla,Raddish,17.5,7.26
2023-01-23,Dambulla,Raddish,65.71,8.0
2023-01-24,Dambulla,Raddish,17.5,9.04
2023-01-25,Dambulla,Raddish,17.5,7.04
2023-01-26,Dambulla,Raddish,102.58,10.12
2023-01-27,Dambulla,Raddish,265.99,10.42
2023-01-28,Dambulla,Raddish,86.93,8.81
2023-01-29,Dambulla,Raddish,17.5,5.17
2023-01-30,Dambulla,Raddish,17.5,7.23
2023-01-31,Dambulla,Raddish,49.35,7.96
2023-02-01,Dambulla,Raddish,32.75,9.54
2023-02-02,Dambulla,Raddish,138.29,11.1
2023-02-03,Dambulla,Raddish,80.52,6.76
2023-02-04,Dambulla,Raddish,138.7,10.23
2023-02-05,Dambulla,Raddish,35.7,6.1
2023-02-06,Dambulla,Raddish,173.89,6.13
2023-02-07,Dambulla,Raddish,48.17,9.69
2023-02-08,Dambulla,Raddish,17.5,7.96
2023-02-09,Dambulla,Raddish,245.67,7.41
2023-02-10,Dambulla,Raddish,17.5,6.59
2023-02-11,Dambulla,Raddish,17.5,10.66
2023-02-12,Dambulla,Raddish,17.5,5.95
2023-02-13,Dambulla,Raddish,273.57,6.84
2023-02-14,Dambulla,Raddish,214.46,8.35
2023-02-15,Dambulla,Raddish,188.09,7.43
2023-02-16,Dambulla,Raddish,34.34,9.88
2023-02-17,Dambulla,Raddish,266.65,9.44
2023-02-18,Dambulla,Raddish,93.24,8.68
2023-02-19,Dambulla,Raddish,144.55,6.59
2023-02-20,Dambulla,Raddish,77.34,5.39
2023-02-21,Dambulla,Raddish,58.03,10.43
2023-02-22,Dambulla,Raddish,40.99,10.74
2023-02-23,Dambulla,Raddish,44.54,10.03
2023-02-24,Dambulla,Raddish,113.48,8.5
2023-02-25,Dambulla,Raddish,93.15,9.08
2023-02-26,Dambulla,Raddish,59.55,7.78
2023-02-27,Dambulla,Raddish,189.41,7.51
2023-02-28,Dambulla,Raddish,17.5,11.69
2023-03-01,Dambulla,Raddish,105.17,5.3
2023-03-02,Dambulla,Raddish,122.69,5.22
2023-03-03,Dambulla,Raddish,158.86,6.12
2023-03-04,Dambulla,Raddish,56.74,6.37
2023-03-05,Dambulla,Raddish,79.73,4.11
2023-03-06,Dambulla,Raddish,145.29,3.95
2023-03-07,Dambulla,Raddish,187.86,7.14
2023-03-08,Dambulla,Raddish,36.88,5.92
2023-03-09,Dambulla,Raddish,84.71,4.91
2023-03-10,Dambulla,Raddish,203.66,5.01
2023-03-11,Dambulla,Raddish,17.5,6.22
2023-03-12,Dambulla,Raddish,17.5,6.09
2023-03-13,Dambulla,Raddish,185.73,3.59
2023-03-14,Dambulla,Raddish,154.28,5.72
2023-03-15,Dambulla,Raddish,106.24,8.16
2023-03-16,Dambulla,Raddish,24.41,5.56
2023-03-17,Dambulla,Raddish,17.5,6.41
2023-03-18,Dambulla,Raddish,17.5,7.69
2023-03-19,Dambulla,Raddish,192.66,3.6
2023-03-20,Dambulla,Raddish,17.5,4.01
2023-03-21,Dambulla,Raddish,70.76,5.56
2023-03-22,Dambulla,Raddish,17.5,4.63
2023-03-23,Dambulla,Raddish,133.23,7.41
2023-03-24,Dambulla,Raddish,17.5,5.47
2023-03-25,Dambulla,Raddish,53.99,5.21
2023-03-26,Dambulla,Raddish,17.5,3.92
2023-03-27,Dambulla,Raddish,17.5,4.79
2023-03-28,Dambulla,Raddish,62.86,6.1
2023-03-29,Dambulla,Raddish,17.5,5.29
2023-03-30,Dambulla,Raddish,239.61,6.37
2023-03-31,Dambulla,Raddish,17.5,6.73
2023-04-01,Dambulla,Raddish,17.5,5.98
2023-04-02,Dambulla,Raddish,63.63,4.05
2023-04-03,Dambulla,Raddish,31.45,4.84
2023-04-04,Dambulla,Raddish,17.5,5.84
2023-04-05,Dambulla,Raddish,17.5,7.45
2023-04-06,Dambulla,Raddish,17.5,5.32
2023-04-07,Dambulla,Raddish,46.74,5.89
2023-04-08,Dambulla,Raddish,235.39,5.77
2023-04-09,Dambulla,Raddish,77.47,4.5
2023-04-10,Dambulla,Raddish,170.59,4.67
2023-04-11,Dambulla,Raddish,120.14,5.75
2023-04-12,Dambulla,Raddish,171.28,7.28
2023-04-13,Dambulla,Raddish,17.5,7.78
2023-04-14,Dambulla,Raddish,58.28,5.99
2023-04-15,Dambulla,Raddish,190.98,6.86
2023-04-16,Dambulla,Raddish,17.5,4.56
2023-04-17,Dambulla,Raddish,210.75,3.51
2023-04-18,Dambulla,Raddish,187.27,5.72
2023-04-19,Dambulla,Raddish,22.7,6.98
2023-04-20,Dambulla,Raddish,19.83,7.62
2023-04-21,Dambulla,Raddish,17.5,6.4
2023-04-22,Dambulla,Raddish,17.5,5.85
2023-04-23,Dambulla,Raddish,17.5,3.88
2023-04-24,Dambulla,Raddish,98.37,4.77
2023-04-25,Dambulla,Raddish,17.5,7.02
2023-04-26,Dambulla,Raddish,113.11,4.96
2023-04-27,Dambulla,Raddish,115.16,6.82
2023-04-28,Dambulla,Raddish,17.5,5.8
2023-04-29,Dambulla,Raddish,197.79,5.56
2023-04-30,Dambulla,Raddish,110.47,4.37
2023-05-01,Dambulla,Raddish,147.11,5.13
2023-05-02,Dambulla,Raddish,24.66,6.98
2023-05-03,Dambulla,Raddish,141.04,6.95
2023-05-04,Dambulla,Raddish,183.51,7.02
2023-05-05,Dambulla,Raddish,84.93,7.45
2023-05-06,Dambulla,Raddish,246.44,5.9
2023-05-07,Dambulla,Raddish,81.45,4.6
2023-05-08,Dambulla,Raddish,173.87,3.78
2023-05-09,Dambulla,Raddish,102.43,6.59
2023-05-10,Dambulla,Raddish,127.08,6.77
2023-05-11,Dambulla,Raddish,17.5,6.63
2023-05-12,Dambulla,Raddish,109.01,6.68
2023-05-13,Dambulla,Raddish,17.5,6.42
2023-05-14,Dambulla,Raddish,17.5,4.94
2023-05-15,Dambulla,Raddish,224.71,2.77
2023-05-16,Dambulla,Raddish,59.73,6.77
2023-05-17,Dambulla,Raddish,17.5,7.78
2023-05-18,Dambulla,Raddish,47.48,5.44
2023-05-19,Dambulla,Raddish,17.5,5.34
2023-05-20,Dambulla,Raddish,198.58,7.16
2023-05-21,Dambulla,Raddish,19.12,3.62
2023-05-22,Dambulla,Raddish,122.35,3.78
2023-05-23,Dambulla,Raddish,192.02,6.15
2023-05-24,Dambulla,Raddish,35.6,5.28
2023-05-25,Dambulla,Raddish,122.58,6.79
2023-05-26,Dambulla,Raddish,17.5,5.29
2023-05-27,Dambulla,Raddish,283.85,6.32
2023-05-28,Dambulla,Raddish,156.66,4.38
2023-05-29,Dambulla,Raddish,61.52,5.25
2023-05-30,Dambulla,Raddish,17.5,7.05
2023-05-31,Dambulla,Raddish,68.14,5.52
2023-06-01,Dambulla,Raddish,49.1,4.86
2023-06-02,Dambulla,Raddish,242.32,6.75
2023-06-03,Dambulla,Raddish,17.5,5.41
2023-06-04,Dambulla,Raddish,89.11,3.99
2023-06-05,Dambulla,Raddish,76.21,3.53
2023-06-06,Dambulla,Raddish,67.86,6.61
2023-06-07,Dambulla,Raddish,68.6,5.42
2023-06-08,Dambulla,Raddish,67.97,5.97
2023-06-09,Dambulla,Raddish,151.33,5.98
2023-06-10,Dambulla,Raddish,129.07,6.17
2023-06-11,Dambulla,Raddish,113.06,4.62
2023-06-12,Dambulla,Raddish,17.5,4.05
2023-06-13,Dambulla,Raddish,103.02,5.33
2023-06-14,Dambulla,Raddish,17.5,4.33
2023-06-15,Dambulla,Raddish,132.22,6.09
2023-06-16,Dambulla,Raddish,202.01,5.86
2023-06-17,Dambulla,Raddish,17.5,5.36
2023-06-18,Dambulla,Raddish,55.7,4.24
2023-06-19,Dambulla,Raddish,27.25,4.74
2023-06-20,Dambulla,Raddish,181.87,7.0
2023-06-21,Dambulla,Raddish,85.77,4.62
2023-06-22,Dambulla,Raddish,223.4,5.68
2023-06-23,Dambulla,Raddish,112.63,6.86
2023-06-24,Dambulla,Raddish,98.19,7.44
2023-06-25,Dambulla,Raddish,83.51,3.69
2023-06-26,Dambulla,Raddish,146.69,5.07
2023-06-27,Dambulla,Raddish,17.5,4.78
2023-06-28,Dambulla,Raddish,84.96,7.03
2023-06-29,Dambulla,Raddish,71.86,5.75
2023-06-30,Dambulla,Raddish,138.89,7.41
2023-07-01,Dambulla,Raddish,61.95,5.58
2023-07-02,Dambulla,Raddish,17.5,4.0
2023-07-03,Dambulla,Raddish,78.39,4.12
2023-07-04,Dambulla,Raddish,17.5,4.62
2023-07-05,Dambulla,Raddish,17.5,4.41
2023-07-06,Dambulla,Raddish,139.04,6.46
2023-07-07,Dambulla,Raddish,126.56,6.89
2023-07-08,Dambulla,Raddish,117.13,6.55
2023-07-09,Dambulla,Raddish,187.56,3.41
2023-07-10,Dambulla,Raddish,21.73,4.5
2023-07-11,Dambulla,Raddish,17.5,5.11
2023-07-12,Dambulla,Raddish,71.87,6.37
2023-07-13,Dambulla,Raddish,48.49,7.02
2023-07-14,Dambulla,Raddish,17.5,6.33
2023-07-15,Dambulla,Raddish,71.04,7.32
2023-07-16,Dambulla,Raddish,26.23,4.11
2023-07-17,Dambulla,Raddish,17.5,4.06
2023-07-18,Dambulla,Raddish,40.6,6.06
2023-07-19,Dambulla,Raddish,17.5,4.79
2023-07-20,Dambulla,Raddish,97.29,5.64
2023-07-21,Dambulla,Raddish,22.49,5.72
2023-07-22,Dambulla,Raddish,171.45,5.74
2023-07-23,Dambulla,Raddish,212.93,4.37
2023-07-24,Dambulla,Raddish,135.02,3.27
2023-07-25,Dambulla,Raddish,17.5,4.97
2023-07-26,Dambulla,Raddish,204.61,7.02
2023-07-27,Dambulla,Raddish,210.56,4.19
2023-07-28,Dambulla,Raddish,79.36,6.55
2023-07-29,Dambulla,Raddish,189.26,5.66
2023-07-30,Dambulla,Raddish,31.29,4.3
2023-07-31,Dambulla,Raddish,17.5,5.18
2023-08-01,Dambulla,Raddish,17.5,5.88
2023-08-02,Dambulla,Raddish,208.0,6.56
2023-08-03,Dambulla,Raddish,17.5,6.05
2023-08-04,Dambulla,Raddish,62.24,5.9
2023-08-05,Dambulla,Raddish,65.15,5.79
2023-08-06,Dambulla,Raddish,19.05,4.64
2023-08-07,Dambulla,Raddish,24.9,3.74
2023-08-08,Dambulla,Raddish,68.37,4.98
2023-08-09,Dambulla,Raddish,17.5,6.07
2023-08-10,Dambulla,Raddish,17.5,6.17
2023-08-11,Dambulla,Raddish,80.4,4.36
2023-08-12,Dambulla,Raddish,152.73,5.99
2023-08-13,Dambulla,Raddish,135.56,3.43
2023-08-14,Dambulla,Raddish,17.5,4.59
2023-08-15,Dambulla,Raddish,17.5,4.38
2023-08-16,Dambulla,Raddish,38.33,7.73
2023-08-17,Dambulla,Raddish,194.4,5.7
2023-08-18,Dambulla,Raddish,116.69,5.22
2023-08-19,Dambulla,Raddish,121.6,5.75
2023-08-20,Dambulla,Raddish,137.27,4.55
2023-08-21,Dambulla,Raddish,97.74,4.76
2023-08-22,Dambulla,Raddish,72.45,5.75
2023-08-23,Dambulla,Raddish,118.1,4.71
2023-08-24,Dambulla,Raddish,17.5,4.91
2023-08-25,Dambulla,Raddish,17.5,6.26
2023-08-26,Dambulla,Raddish,123.21,6.89
2023-08-27,Dambulla,Raddish,166.59,4.9
2023-08-28,Dambulla,Raddish,17.5,4.31
2023-08-29,Dambulla,Raddish,131.55,6.87
2023-08-30,Dambulla,Raddish,203.92,7.72
2023-08-31,Dambulla,Raddish,62.1,7.07
2023-09-01,Dambulla,Raddish,17.5,6.83
2023-09-02,Dambulla,Raddish,72.66,5.27
2023-09-03,Dambulla,Raddish,17.5,4.81
2023-09-04,Dambulla,Raddish,17.5,4.49
2023-09-05,Dambulla,Raddish,98.79,6.59
2023-09-06,Dambulla,Raddish,17.5,7.13
2023-09-07,Dambulla,Raddish,17.5,6.32
2023-09-08,Dambulla,Raddish,63.92,5.91
2023-09-09,Dambulla,Raddish,60.41,5.04
2023-09-10,Dambulla,Raddish,91.24,4.01
2023-09-11,Dambulla,Raddish,220.31,4.33
2023-09-12,Dambulla,Raddish,71.1,6.25
2023-09-13,Dambulla,Raddish,112.7,6.22
2023-09-14,Dambulla,Raddish,17.5,6.86
